wavelength,luminosity
12587.324564163888,1.0902241345834424e+38
12556.504269211451,1.0997767737516502e+38
12525.83453372581,1.1090511222361116e+38
12495.314257153568,1.1181795793529832e+38
12464.942349641633,1.127237643930556e+38
12434.717731907487,1.1362648061299907e+38
12404.639335111333,1.1454606002515125e+38
12374.706100730109,1.1548154295987552e+38
12344.916980433307,1.1652167726507957e+38
12315.270935960592,1.1746673134342882e+38
12285.766939001167,1.1832492190637226e+38
12256.403971074888,1.1923201980748912e+38
12227.181023415053,1.2011882640750914e+38
12198.09709685289,1.2107391409592964e+38
12169.15120170368,1.2206753424612651e+38
12140.342357654488,1.2307700260811576e+38
12111.669593653487,1.240931955853589e+38
12083.13194780087,1.2501709985934818e+38
12054.728467241277,1.2595619041621862e+38
12026.458208057727,1.2695573778386946e+38
11998.320235167079,1.2799312141601707e+38
11970.313622216903,1.2902974383502346e+38
11942.437451483847,1.2996582279369152e+38
11914.690813773383,1.3106581229605453e+38
11887.072808320952,1.3226202305897847e+38
11859.582542694498,1.3343341759356911e+38
11832.21913269834,1.345039217674465e+38
11804.981702278363,1.3556581625870577e+38
11777.869383428537,1.3658383164938619e+38
11750.881316098707,1.3762107876462703e+38
11724.016648103641,1.3862134431167783e+38
11697.274535033339,1.3966355425965282e+38
11670.654140164557,1.4076527914681743e+38
11644.154634373546,1.4186328648677714e+38
11617.775196049957,1.4297327392128079e+38
11591.51501101194,1.441312864200265e+38
11565.373272422368,1.4527240572954933e+38
11539.34918070621,1.4632484820835297e+38
11513.441943469,1.4739476602704708e+38
11487.650775416429,1.4846097109953124e+38
11461.974898274973,1.4952300984755344e+38
11436.413540713633,1.506007785466489e+38
11410.965938266676,1.516475659345586e+38
11385.63133325743,1.526850685109166e+38
11360.40897472309,1.5372836826698314e+38
11335.298118340514,1.548321132689162e+38
11310.298026352993,1.5595403800471183e+38
11285.407967498026,1.5701270905050663e+38
11260.627216935984,1.5796986267387378e+38
11235.955056179775,1.5897625851423411e+38
11211.390773025394,1.6005783677632853e+38
11186.933661483388,1.611900842652145e+38
11162.583021711223,1.6235302167303297e+38
11138.338159946536,1.634433202074478e+38
11114.198388441235,1.6427546231654117e+38
11090.163025396474,1.6532048477645526e+38
11066.231394898468,1.6660492072435106e+38
11042.402826855125,1.6771094142527587e+38
11018.676656933503,1.686992816654481e+38
10995.052226498075,1.696774397155838e+38
10971.528882549783,1.7067490529886015e+38
10948.105977665866,1.7208774208683123e+38
10924.78286994046,1.7355006096393917e+38
10901.558922925979,1.748084139737976e+38
10878.433505575198,1.7602594184674545e+38
10855.405992184109,1.7722784928997088e+38
10832.475762335482,1.7838199086031272e+38
10809.642200843153,1.7975268153195648e+38
10786.904697696997,1.8149411608414742e+38
10764.262648008611,1.830522390643744e+38
10741.715451957678,1.8444701722596177e+38
10719.262514738984,1.857295348272257e+38
10696.903246510135,1.869865039450143e+38
10674.63706233988,1.882599376468665e+38
10652.463382157124,1.895184430495575e+38
10630.381630700542,1.907450939374997e+38
10608.391237468839,1.920244887718517e+38
10586.491636671606,1.9329369780701977e+38
10564.682267180815,1.9451716383857335e+38
10542.96257248287,1.9572437941582208e+38
10521.33200063128,1.970254747865469e+38
10499.790004199916,1.983586047117392e+38
10478.33604023681,1.9969117561896484e+38
10456.96957021855,2.0124061183254215e+38
10435.690060005218,2.027437557034801e+38
10414.496979795875,2.041333650856643e+38
10393.389804084602,2.0549957355185416e+38
10372.36801161705,2.06820021078788e+38
10351.431085347549,2.0803415494130993e+38
10330.578512396694,2.0923637585447836e+38
10309.809784009485,2.1048925255734856e+38
10289.124395513942,2.118035454889269e+38
10268.52184628023,2.1320074241153507e+38
10248.001639680264,2.1462682124399668e+38
10227.563283047815,2.1606604730661496e+38
10207.206287639074,2.1753941995845124e+38
10186.930168593695,2.189057752332347e+38
10166.7344448963,2.2026550839973725e+38
10146.618639338441,2.215579666766548e+38
10126.582278481013,2.2292930633481302e+38
10106.62489261711,2.2433928491419388e+38
10086.746015735325,2.2575315248474342e+38
10066.945185483466,2.2712806971661304e+38
10047.221943132723,2.2860223808047987e+38
10027.57583354224,2.300294549067223e+38
10008.006405124099,2.3136712479007235e+38
9988.513209808722,2.326784377472766e+38
9969.095803010667,2.3388999138893115e+38
9949.753743594847,2.349866534891425e+38
9930.486593843098,2.360736718910498e+38
9911.293919421181,2.371567916491905e+38
9892.175289346129,2.3815422528617698e+38
9873.130275953992,2.391169137360921e+38
9854.158454867955,2.400375472825254e+38
9835.259404966806,2.4101873803049625e+38
9816.432708353785,2.4197974604880394e+38
9797.677950325773,2.4289153037030387e+38
9778.99471934285,2.4379100767433434e+38
9760.382606998195,2.4325116931716238e+38
9741.84120798831,2.423122398066254e+38
9723.370120083622,2.412321623544025e+38
9704.968944099379,2.4042185806287434e+38
9686.637283866905,2.396057214399183e+38
9668.374746205162,2.387276775005363e+38
9650.180940892642,2.385316120837236e+38
9632.055480639568,2.3813301532956325e+38
9613.997981060424,2.3836150632656525e+38
9596.008060646773,2.386965422111618e+38
9578.085340740385,2.39547931187813e+38
9560.229445506693,2.4020934333586798e+38
9542.44000190849,2.4141260188866924e+38
9524.71663967997,2.4268197520493535e+38
9507.05899130104,2.442208347514959e+38
9489.466691971911,2.4601196640427863e+38
9471.939379587971,2.5639841080096705e+38
9454.476694714947,2.657053011219445e+38
9437.078280564338,2.729142517641165e+38
9419.743782969103,2.782476078273168e+38
9402.472850359645,2.8219526534504616e+38
9385.265133740028,2.8502119407841562e+38
9368.120286664482,2.8754221268254945e+38
9351.037965214138,2.898337926831134e+38
9334.017827974052,2.918607325858633e+38
9317.059536010434,2.9376545517610867e+38
9300.162752848175,2.955982343239856e+38
9283.32714444857,2.973979341790294e+38
9266.552379187324,2.990178275201815e+38
9249.838127832763,3.0052672730992613e+38
9233.184063524306,3.0200240279431055e+38
9216.589861751152,3.0347195398908674e+38
9200.055200331202,3.049239421367684e+38
9183.57975939021,3.063989498428812e+38
9167.163221341156,3.0791196447803776e+38
9150.805270863837,3.0935995353299695e+38
9134.505594884677,3.1061932115854457e+38
9118.263882556761,3.1137079791946002e+38
9102.079825240067,3.1126289888613294e+38
9085.953116481918,3.1037026117498127e+38
9069.883451997643,3.0931096830115536e+38
9053.870529651425,3.0816956584172357e+38
9037.91404943739,3.0750605217269812e+38
9022.013713460845,3.068121505684508e+38
9006.169225919755,3.065180050586273e+38
8990.380293086399,3.065769086867705e+38
8974.646623289209,3.067021846064902e+38
8958.967926894822,3.0722292713975355e+38
8943.343916290301,3.078256908230849e+38
8927.774305865549,3.090037979431167e+38
8912.2588119959,3.1040263420566944e+38
8896.79715302491,3.117163197142262e+38
8881.389049247302,3.130366337209645e+38
8866.0342228921,3.1527776870391583e+38
8850.732398105944,3.182949992794117e+38
8835.483300936561,3.2497595315896548e+38
8820.286659316427,3.3397955217175174e+38
8805.142203046578,3.41361162952135e+38
8790.0496637806,3.47150608458464e+38
8775.008775008775,3.5173973850451516e+38
8760.019272042398,3.55391784576217e+38
8745.080891998252,3.583514848621721e+38
8730.19337378323,3.609143481712516e+38
8715.356458079135,3.632577255133426e+38
8700.56988732762,3.655525770941007e+38
8685.833405715279,3.6779595827703674e+38
8671.146759158899,3.699709563239621e+38
8656.509695290859,3.720714580318283e+38
8641.92196344467,3.741623562247737e+38
8627.383314640669,3.763265945813926e+38
8612.893501571853,3.786038646851107e+38
8598.452278589853,3.808773769854668e+38
8584.05940169106,3.831492397399653e+38
8569.714628502872,3.854695940984529e+38
8555.417718270095,3.877538492900498e+38
8541.168431841475,3.898758441832538e+38
8526.966531656362,3.917982444055325e+38
8512.811781731505,3.936600322250277e+38
8498.703947647984,3.9552098474643726e+38
8484.642796538266,3.973821259230519e+38
8470.628097073397,3.9924195061549255e+38
8456.659619450318,4.011029931384263e+38
8442.73713537929,4.02899652590643e+38
8428.860418071477,4.04695582550898e+38
8415.029242226616,4.063332205578891e+38
8401.243384020836,4.079001465740431e+38
8387.502621094569,4.094213186319064e+38
8373.806732540612,4.108675591860469e+38
8360.15549889228,4.123008511948141e+38
8346.548702111677,4.136776252059872e+38
8332.986125578102,4.150167424337805e+38
8319.46755407654,4.159728845272255e+38
8305.992773786287,4.1689432330372694e+38
8292.561572269675,4.179689617811779e+38
8279.1737384609,4.193240200416977e+38
8265.829062654984,4.2071554397642736e+38
8252.527336496802,4.2201526796195244e+38
8239.268352970255,4.233528727170105e+38
8226.051906387529,4.247236932935212e+38
8212.87779237845,4.2607644596823394e+38
8199.745807879955,4.275176180345668e+38
8186.655751125665,4.289810592580159e+38
8173.607421635538,4.3105863674808916e+38
8160.600620205647,4.33336632360657e+38
8147.635148898032,4.357538970698096e+38
8134.710811030667,4.382990123771605e+38
8121.827411167513,4.4091276608582194e+38
8108.98475510866,4.435466172124133e+38
8096.182649880581,4.460306554684164e+38
8083.420903726457,4.487269640835658e+38
8070.6993260966065,4.5160020280116145e+38
8058.017727639,4.544990428477921e+38
8045.37592018987,4.573703677407469e+38
8032.773716764399,4.6035549913250775e+38
8020.2109315475,4.635287092761776e+38
8007.68737988469,4.66833762333322e+38
7995.202878273038,4.702327091072196e+38
7982.7572443522,4.737059171279832e+38
7970.350296895549,4.771869827721675e+38
7957.98185580137,4.8069656851139e+38
7945.651742084146,4.842660430092564e+38
7933.359777865927,4.878345773729765e+38
7921.105786367778,4.914427886836274e+38
7908.889591901298,4.951531528770725e+38
7896.711019860229,4.987827346949233e+38
7884.569896712135,5.024816465747231e+38
7872.46604999016,5.06150222111861e+38
7860.399308284863,5.0971812331564116e+38
7848.369501236119,5.130662593475961e+38
7836.376459525117,5.1625152998044465e+38
7824.420014866399,5.192080356776683e+38
7812.500000000001,5.21981545026754e+38
7800.6162486836465,5.2467338615425945e+38
7788.768595685023,5.271123867718956e+38
7776.956876774119,5.295087033495223e+38
7765.18092871564,5.318561526412015e+38
7753.440589261486,5.341553763280726e+38
7741.7356971433,5.364112243946435e+38
7730.066092065088,5.3858744058309094e+38
7718.4316146958945,5.408229696775846e+38
7706.832106662557,5.43173760304511e+38
7695.267410542517,5.455056428595393e+38
7683.737369856699,5.478010316752813e+38
7672.241829062453,5.500040554989368e+38
7660.780633546559,5.499257509551895e+38
7649.353629618298,5.4850106133343824e+38
7637.960664502579,5.462913223235937e+38
7626.60158633313,5.4357880235377876e+38
7615.276244145758,5.41011095117631e+38
7603.984487871646,5.380851275487049e+38
7592.72616833074,5.344494041823558e+38
7581.501137225171,5.312044365884365e+38
7570.309247132746,5.277936339649727e+38
7559.150351500492,5.241765688584591e+38
7548.024304638262,5.212240419409045e+38
7536.930961712392,5.1787476739061415e+38
7525.8701787394175,5.1468531381722755e+38
7514.841812579846,5.118548883669062e+38
7503.845720931979,5.091199582385075e+38
7492.881762325792,5.068970819635434e+38
7481.949796116869,5.045724300803385e+38
7471.0496824803895,5.027248458170401e+38
7460.181282405163,5.010455987465733e+38
7449.344457687725,4.999629018219785e+38
7438.539070926471,5.060060734128257e+38
7427.764985515859,5.1427494003201425e+38
7417.022065640646,5.236772987345261e+38
7406.310176270184,5.3295616786685335e+38
7395.629183152757,5.4239303861972916e+38
7384.9789528099855,5.508064828924269e+38
7374.35935253125,5.590720073785024e+38
7363.770250368189,5.670420565745942e+38
7353.211515129234,5.7413680292560235e+38
7342.683016374184,5.8090602429585605e+38
7332.184624408843,5.8733249450571745e+38
7321.71621027969,5.932464776232973e+38
7311.277645768599,5.98859981272242e+38
7300.868803387603,6.0399259957724316e+38
7290.489556373712,6.08801854575653e+38
7280.1397786837515,6.131126800667861e+38
7269.819344989278,6.16905019603682e+38
7259.528130671507,6.204274637890672e+38
7249.266011816305,6.235835163273736e+38
7239.032865209209,6.262280890124868e+38
7228.828568330503,6.286707688607307e+38
7218.652999350322,6.308766654138924e+38
7208.506037123808,6.33074805536556e+38
7198.387561186295,6.35381648439024e+38
7188.2974517485545,6.377488317332369e+38
7178.2355896920535,6.3999064037844966e+38
7168.201856564282,6.420751939916181e+38
7158.196134574087,6.440700531456717e+38
7148.218306587084,6.458597613407409e+38
