 lambda_center tau_sobolev
439 9484.574 0.4983966568252802
440 9544.574 8.051987275395149
441 9564.574 50.20064328701598
442 9584.574 5.387959639484575
443 9664.574 93.01070277525295
444 9684.574 71.03642727383111
445 9724.574 92.73207813166202
446 9744.574 4216.407126300464
447 9764.574 8.971339682235543
448 9784.574 3.7555856100318525
449 9824.574 478.5612248792139
450 9844.574 402.9731079534866
451 9864.574 327.8905735118427
452 9884.574 330.8376401684108
453 9904.574 0.5265892072006373
454 9924.574 6.069585515962408
455 9944.574 1.7516682151792122
456 9964.574 4543.484609116949
457 9984.574 5622.671312824857
458 10004.574 3260.890244410378
459 10024.574 21991.709463344672
460 10044.574 4385.201927251163
461 10064.574 403.6661555424911
462 10084.574 2.3317721151684268
463 10104.574 296.94630597714587
464 10124.574 1230.4195747330762
465 10144.574 24.19638395069268
466 10164.574 679.3714967451228
467 10184.574 424.4475776772125
468 10204.574 4.347359725718641
469 10224.574 2266.7791209242027
470 10264.574 1315.4175324270636
471 10284.574 0.19226047257045017
472 10324.574 88.56046842357286
473 10364.574 8.570158658745227
474 10384.574 5.650906550770492
475 10404.574 37.395598892550694
476 10424.574 15.710160814519966
477 10444.574 21.2705538775996
478 10464.574 7.012289366228179
479 10484.574 14.759521198266187
480 10504.574 0.933386853258605
481 10524.574 4.345507427304398
482 10544.574 12.241127959402885
483 10564.574 0.48547425804965433
484 10584.574 20.602564349629404
485 10604.574 337.3654647820452
486 10644.574 1711.631920544382
487 10664.574 58.433802969895794
488 10684.574 424.94704494689967
489 10704.574 1660.886855586503
490 10764.574 11.021253988410209
491 10784.574 71.90994013245587
492 10804.574 826.2703129111422
493 10824.574 1675.5898322524638
494 10884.574 26.249172069244878
495 10904.574 5031.684982052085
496 10924.574 2407.3370826522532
497 10944.574 0.000380290506280091
498 10964.574 0.00025864849890007516
499 10984.574 8.596243144818606
500 11004.574 0.5112897774100227
501 11064.574 18.61494295883862
502 11104.574 1804.0829584751366
503 11124.574 0.9695845850068018
504 11164.574 3.166161832927471
505 11204.574 55.84519917642131
506 11244.574 666.0462104743874
507 11264.574 30.905622666617983
