wavelength,luminosity
5639.044745820058,1.0316486168672278e+39
5632.850785782685,1.0445222689722701e+39
5626.6704177802785,1.055747920044256e+39
5620.503597122302,1.0658704374051208e+39
5614.350279313927,1.0744665655523517e+39
5608.21042005496,1.0816725608928995e+39
5602.083975238789,1.0880372053686116e+39
5595.970900951316,1.0934105421753307e+39
5589.871153469913,1.0980292608406428e+39
5583.784689262382,1.1010708662779482e+39
5577.711464985917,1.1033447618687714e+39
5571.651437486071,1.1051895316354415e+39
5565.604563795742,1.1060414791852203e+39
5559.570801134153,1.1054327760930574e+39
5553.55010690584,1.1039788066101713e+39
5547.5424386996565,1.1023516623223327e+39
5541.5477542877725,1.1002992287982512e+39
5535.566011624688,1.0975382427142538e+39
5529.59716884625,1.0940278396695185e+39
5523.641184268669,1.0895730878874707e+39
5517.698016387563,1.0847256204220984e+39
5511.767623876978,1.0796587787691444e+39
5505.849965588438,1.074273882763286e+39
5499.945000549994,1.0689048398823337e+39
5494.052687965278,1.0633228810023667e+39
5488.172987212558,1.0575117587578953e+39
5482.3058578438095,1.0511617288613572e+39
5476.45125958379,1.0446785594752414e+39
5470.6091523291125,1.038084238540243e+39
5464.77949614733,1.0309033274485759e+39
5458.962251276033,1.0240258665462513e+39
5453.157378121933,1.0163963920347072e+39
5447.364837259976,1.0091584815001759e+39
5441.584589432443,1.0022331613514623e+39
5435.816595548066,9.953463337351912e+38
5430.060816681147,9.878780210339172e+38
5424.317214070679,9.831534782991271e+38
5418.58574911948,9.812932059829378e+38
5412.866383393327,9.800009140449532e+38
5407.159078620093,9.801999611201414e+38
5401.463796688903,9.825268568977496e+38
5395.780499649274,9.867315903411476e+38
5390.109149710282,9.912439696367063e+38
5384.449709239716,9.955024954949069e+38
5378.802140763251,1.0003149973112495e+39
5373.166406963624,1.005059473175839e+39
5367.542470679799,1.0143838294017677e+39
5361.930294906166,1.0257945454545089e+39
5356.329842791719,1.0369741140994568e+39
5350.7410776392535,1.0467235175305336e+39
5345.163962904562,1.0559851714976044e+39
5339.598462195643,1.0649408620373918e+39
5334.044539271903,1.0734124526551607e+39
5328.502158043375,1.0809902250660225e+39
5322.971282569931,1.0889424582868801e+39
5317.451877060513,1.0962928808745096e+39
5311.943905872355,1.1032530350770967e+39
5306.447333510215,1.1089194837225612e+39
5300.96212462562,1.1154072349546541e+39
5295.488244016098,1.1225192130432402e+39
5290.025656624434,1.1286999925868542e+39
5284.574327537917,1.1347733833951188e+39
5279.134221987594,1.1405137899060921e+39
5273.705305347537,1.1465500624230994e+39
5268.287543134104,1.1510825717823355e+39
5262.88090100521,1.1550800519733824e+39
5257.4853447596015,1.1586092729129112e+39
